Start,8/31/1989
End,8/31/2009
Frequency,D
Name,MSCI AC EAFE + EM U$ - TOT RETURN IND (~U$)
Code,MSEEMF$(RI)~U$
CURRENCY,U$
10/4/1993,147.783
10/5/1993,147.783
10/6/1993,147.783
10/7/1993,147.783
10/8/1993,147.783
10/11/1993,147.783
10/12/1993,147.783
10/13/1993,147.783
10/14/1993,147.783
10/15/1993,147.783
10/18/1993,147.783
10/19/1993,147.783
10/20/1993,147.783
10/21/1993,147.783
10/22/1993,147.783
10/25/1993,147.783
10/26/1993,147.783
10/27/1993,147.783
10/28/1993,147.783
10/29/1993,152.712
11/1/1993,152.712
11/2/1993,152.712
11/3/1993,152.712
11/4/1993,152.712
11/5/1993,152.712
11/8/1993,152.712
11/9/1993,152.712
11/10/1993,152.712
11/11/1993,152.712
11/12/1993,152.712
11/15/1993,152.712
11/16/1993,152.712
11/17/1993,152.712
11/18/1993,152.712
11/19/1993,152.712
11/22/1993,152.712
11/23/1993,152.712
11/24/1993,152.712
11/25/1993,152.712
11/26/1993,152.712
11/29/1993,152.712
11/30/1993,140.832
12/1/1993,140.832
12/2/1993,140.832
12/3/1993,140.832
12/6/1993,140.832
12/7/1993,140.832
12/8/1993,140.832
12/9/1993,140.832
12/10/1993,140.832
12/13/1993,140.832
12/14/1993,140.832
12/15/1993,140.832
12/16/1993,140.832
12/17/1993,140.832
12/20/1993,140.832
12/21/1993,140.832
12/22/1993,140.832
12/23/1993,140.832
12/24/1993,140.832
12/27/1993,140.832
12/28/1993,140.832
12/29/1993,140.832
12/30/1993,140.832
12/31/1993,151.874
1/3/1994,151.874
1/4/1994,151.874
1/5/1994,151.874
1/6/1994,151.874
1/7/1994,151.874
1/10/1994,151.874
1/11/1994,151.874
1/12/1994,151.874
1/13/1994,151.874
1/14/1994,151.874
1/17/1994,151.874
1/18/1994,151.874
1/19/1994,151.874
1/20/1994,151.874
1/21/1994,151.874
1/24/1994,151.874
1/25/1994,151.874
1/26/1994,151.874
1/27/1994,151.874
1/28/1994,151.874
1/31/1994,164.677
2/1/1994,164.677
2/2/1994,164.677
2/3/1994,164.677
2/4/1994,164.677
2/7/1994,164.677
2/8/1994,164.677
2/9/1994,164.677
2/10/1994,164.677
2/11/1994,164.677
2/14/1994,164.677
2/15/1994,164.677
2/16/1994,164.677
2/17/1994,164.677
2/18/1994,164.677
2/21/1994,164.677
2/22/1994,164.677
2/23/1994,164.677
2/24/1994,164.677
2/25/1994,164.677
2/28/1994,163.812
3/1/1994,163.812
3/2/1994,163.812
3/3/1994,163.812
3/4/1994,163.812
3/7/1994,163.812
3/8/1994,163.812
3/9/1994,163.812
3/10/1994,163.812
3/11/1994,163.812
3/14/1994,163.812
3/15/1994,163.812
3/16/1994,163.812
3/17/1994,163.812
3/18/1994,163.812
3/21/1994,163.812
3/22/1994,163.812
3/23/1994,163.812
3/24/1994,163.812
3/25/1994,163.812
3/28/1994,163.812
3/29/1994,163.812
3/30/1994,163.812
3/31/1994,156.302
4/1/1994,156.302
4/4/1994,156.302
4/5/1994,156.302
4/6/1994,156.302
4/7/1994,156.302
4/8/1994,156.302
4/11/1994,156.302
4/12/1994,156.302
4/13/1994,156.302
4/14/1994,156.302
4/15/1994,156.302
4/18/1994,156.302
4/19/1994,156.302
4/20/1994,156.302
4/21/1994,156.302
4/22/1994,156.302
4/25/1994,156.302
4/26/1994,156.302
4/27/1994,156.302
4/28/1994,156.302
4/29/1994,161.759
5/2/1994,161.759
5/3/1994,161.759
5/4/1994,161.759
5/5/1994,161.759
5/6/1994,161.759
5/9/1994,161.759
5/10/1994,161.759
