"Index" "Bond" "SP500" "NAREIT" "SPGSCI" "TBill" "Inflation" "EAFE"
1979-07-31 0.0202744487150383 0.011 0.0249152190463009 -0.0435542243853739 0.00763085521549936 0.0105820105820105 0.0118201166640391
1979-08-31 -0.00174869044258335 0.0611 0.0915435397673688 0.103275727006763 0.00802908523801288 0.0104712041884818 0.0237520825878341
1979-09-30 0 0.0025 -0.0288505077948121 0.0412023482886004 0.00843712484922772 0.00779220779220772 0.0422645764698080
1979-10-31 -0.071342160091404 -0.0656 -0.129218407596786 -0.0326874980213379 0.00879273352593675 0.0102827763496144 -0.0864910313901347
1979-11-30 0.0252307289150214 0.0514 0.049767474144513 0.064823175876719 0.0109960577734167 0.0101781170483460 0.0124979736755746
1979-12-31 0.00174124879420560 0.0192 0.00750895563516123 0.0160656024236774 0.00979237561855486 0.0125628140703518 0.0328253761878358
1980-01-31 -0.0271899771597474 0.061 0.0644496004124775 0.0568194307066711 0.0104470701987926 0.0148514851485149 0.0462044037888487
1980-02-29 -0.0668768981303135 0.0031 -0.0118030648842517 -0.00933179883248507 0.0106088848625575 0.0146341463414634 -0.00402822688438631
1980-03-31 0.00527558704273046 -0.0987 -0.153614684420372 -0.162478440980674 0.0120630123008813 0.0120481927710843 -0.118775657361051
1980-04-30 0.0992462614084235 0.0429 0.0780914071710936 0.0357331592526967 0.0136758667185197 0.0095465393794749 0.0864442431637336
1980-05-31 0 0.0562 0.0711801082195311 0.0573186813186813 0.0106178790208079 0.00945626477541368 0.0445951889690290
1980-06-30 0.0605114514754569 0.0296 0.0547978567949342 0.0532930144814958 0.00663492854910248 0 0.0600317973573909
1980-07-31 -0.0195289974858339 0.0676 0.0739738385205232 0.0453287426339138 0.00638904663147702 0.00936768149882917 -0.00497235142904447
1980-08-31 0 0.0131 0.0210840048570482 0.0158347452104783 0.00683716868627056 0.00697674418604645 0.0335694698354662
1980-09-30 -0.0492674820097453 0.0281 -0.0180367477664775 0.0529265101582364 0.0086770797798784 0.00921658986175112 0.0338341003068947
1980-10-31 -0.0112830721284460 0.0187 0.073555439875065 0.0304212541886071 0.0090688382899584 0.00913242009132417 0.0404204575032838
1980-11-30 0 0.1095 -0.0103613317204018 -0.0140776699029126 0.0109149496623648 0.00904977375565624 -0.0205845467631232
1980-12-31 0.0270516982719617 -0.0315 -0.0230843736547567 -0.0804290247292372 0.0125443868327061 0.0067415730337078 0.00507392689980304
1981-01-31 0 -0.0438 0.0183815761673357 -0.0678521422570707 0.0128265663058701 0.0111111111111111 -0.0138371324949837
1981-02-28 0 0.0208 0.00650713685978174 -0.029893146062555 0.0131822192142674 0.00662251655629133 -0.0134101250074991
1981-03-31 0.00224133561426853 0.038 0.0566336633663366 -0.00169001877798653 0.0124352792137766 0.00657894736842115 0.0348807089505617
